0,1,2,3
300205.SZ,4.25,15.05,57810.0
000887.SZ,8.73,13.404,57798.0
600660.SH,32.4,51.66,57780.0
600572.SH,4.892,7.3,57763.0
300150.SZ,2.87,3.43,57748.0
603569.SH,9.422,16.31,57737.0
603117.SH,3.438,3.7940000000000005,57720.0
603819.SH,11.4,12.8,57720.0
002529.SZ,5.64,8.51,57702.0
600796.SH,3.74,5.748,57672.0
300932.SZ,8.05,19.16,57660.0
300761.SZ,15.33,42.46,57655.0
002824.SZ,11.73,17.944,57630.0
300329.SZ,3.43,5.302,57618.0
002278.SZ,3.33,6.41,57600.0
000635.SZ,4.98,7.7,57600.0
600649.SH,3.14,4.756,57558.0
300929.SZ,7.424,8.808,57548.0
002653.SZ,19.9,31.4,57500.0
002673.SZ,6.538,7.585999999999999,57460.0
300398.SZ,9.28,14.516,57459.0
300137.SZ,3.68,5.678,57452.0
600807.SH,2.662,3.194,57452.0
301222.SZ,16.0,25.126,57412.0
300289.SZ,4.146,4.752000000000001,57395.0
300663.SZ,8.18,12.068,57340.0
600320.SH,3.176,4.28,57292.0
301231.SZ,12.67,19.945999999999998,57252.0
300737.SZ,3.85,6.01,57239.0
000678.SZ,5.032,8.96,57204.0
301201.SZ,15.26,23.214,57200.0
000598.SZ,4.86,7.65,57195.0
002392.SZ,3.348,3.632,57195.0
603787.SH,7.47,20.94,57190.0
601799.SH,128.456,151.47199999999998,57186.0
603579.SH,15.5,24.204,57152.0
301226.SZ,10.58,35.9,57152.0
600817.SH,9.850000000000001,14.65,57148.0
002297.SZ,4.83,9.0,57132.0
603008.SH,12.99,37.09,57076.0
002050.SZ,22.292,26.856,57065.0
002759.SZ,6.45,9.142,57040.0
002881.SZ,17.1,25.6,57014.0
600192.SH,3.806,4.462,56982.0
603630.SH,11.256,12.911999999999999,56959.0
600405.SH,3.26,5.032,56916.0
603081.SH,7.87,12.181999999999999,56896.0
002053.SZ,8.45,13.27,56876.0
300123.SZ,4.07,6.362,56840.0
301314.SZ,23.47,35.382,56784.0
601288.SH,2.9,4.55,56760.0
002422.SZ,22.45,35.35,56760.0
002090.SZ,6.31,9.706,56722.0
002555.SZ,18.782,36.67,56686.0
002968.SZ,7.08,10.724,56682.0
600303.SH,2.84,4.3759999999999994,56672.0
002534.SZ,7.48,18.87,56658.0
603191.SH,11.41,17.006,56637.0
603738.SH,9.31,13.38,56603.0
301099.SZ,27.32,78.94,56484.0
000008.SZ,1.93,3.02,56462.0
301386.SZ,15.58,24.348,56448.0
002138.SZ,22.956,28.253999999999998,56320.0
300030.SZ,3.67,5.6419999999999995,56304.0
300333.SZ,3.57,5.486,56280.0
300945.SZ,7.12,11.052,56280.0
603976.SH,13.77,15.98,56267.0
000828.SZ,9.360000000000001,13.6,56253.0
000151.SZ,10.14,11.78,56208.0
301390.SZ,24.75,35.33,56200.0
002832.SZ,32.064,34.251999999999995,56196.0
605368.SH,8.94,14.0,56166.0
300414.SZ,7.9079999999999995,12.0,56154.0
002816.SZ,9.700000000000001,11.0,56131.0
300643.SZ,7.02,16.75,56090.0
603566.SH,13.77,21.198,56088.0
002642.SZ,7.542,9.148,56083.0
601636.SH,5.4,8.315999999999999,56055.0
002772.SZ,5.76,8.196,56052.0
600081.SH,7.45,10.870000000000001,56012.0
603718.SH,6.39,9.654,56004.0
300384.SZ,9.78,19.18,55998.0
601218.SH,2.37,3.552,55993.0
000525.SZ,6.491999999999999,8.104,55961.0
002895.SZ,13.59,20.938000000000002,55918.0
002982.SZ,12.82,19.91,55848.0
002131.SZ,2.302,2.4859999999999998,55838.0
300092.SZ,10.004,11.908000000000001,55783.0
600833.SH,10.92,12.18,55761.0
300134.SZ,5.87,9.058,55760.0
300992.SZ,11.76,18.198,55760.0
300607.SZ,12.475999999999999,17.36,55735.0
000800.SZ,7.97,8.64,55721.0
002705.SZ,11.18,17.054,55714.0
603810.SH,8.4,12.620000000000001,55692.0
601107.SH,4.96,5.37,55663.0
300180.SZ,2.68,3.8440000000000003,55577.0
600019.SH,5.886,6.638,55562.0
603321.SH,4.72,8.78,55493.0
300994.SZ,7.45,11.29,55476.0
300079.SZ,3.38,4.92,55460.0
001266.SZ,19.91,29.018,55450.0
003032.SZ,8.56,13.212,55448.0
300801.SZ,10.93,23.65,55419.0
600609.SH,3.1,4.768,55384.0
002275.SZ,13.692,21.1,55378.0
603330.SH,4.58,6.896,55372.0
601788.SH,16.238,17.232,55369.0
301028.SZ,6.26,9.596,55332.0
600288.SH,6.22,9.648,55200.0
600989.SH,13.136,15.248,55147.0
000510.SZ,2.86,4.408,55142.0
600377.SH,11.612,12.5,55113.0
002109.SZ,2.95,4.456,55094.0
001331.SZ,9.2,13.815999999999999,55080.0
300828.SZ,7.79,12.054,55040.0
000557.SZ,4.158,4.646,54990.0
600343.SH,7.278,8.256,54987.0
603759.SH,6.434,7.327999999999999,54914.0
301059.SZ,6.2,31.88,54901.0
300984.SZ,13.91,29.5,54883.0
002995.SZ,12.11,18.718,54858.0
002818.SZ,12.58,14.04,54832.0
002468.SZ,6.4,9.724,54756.0
603583.SH,13.3,20.412,54750.0
000965.SZ,2.17,3.3099999999999996,54740.0
002652.SZ,2.068,2.4459999999999997,54728.0
002967.SZ,9.77,15.058,54672.0
000630.SZ,2.81,4.35,54670.0
600587.SH,24.972,36.21,54662.0
300628.SZ,23.95,84.9,54653.0
300902.SZ,20.6,31.79,54624.0
603696.SH,6.04,8.688,54615.0
002973.SZ,7.1,10.688,54600.0
600379.SH,6.45,9.13,54560.0
600218.SH,5.55,7.933999999999999,54540.0
002903.SZ,12.76,19.008,54522.0
003036.SZ,6.35,9.77,54479.0
300894.SZ,10.8,15.498000000000001,54464.0
300517.SZ,6.05,18.8,54450.0
600478.SH,2.86,4.404,54444.0
301086.SZ,24.7,74.06,54440.0
300283.SZ,3.5,5.359999999999999,54435.0
600493.SH,5.382,5.988,54429.0
300671.SZ,17.11,60.4,54404.0
000559.SZ,3.95,6.1,54395.0
002441.SZ,9.242,13.4,54392.0
300959.SZ,24.232,28.924,54347.0
600241.SH,4.53,6.878,54340.0
300032.SZ,2.98,3.96,54270.0
300675.SZ,8.71,12.994000000000002,54264.0
300546.SZ,8.08,12.264,54243.0
300098.SZ,3.564,5.1,54239.0
300239.SZ,3.81,5.354,54234.0
002066.SZ,8.188,9.666,54200.0
000856.SZ,5.54,8.456,54180.0
600299.SH,6.73,10.39,54168.0
001217.SZ,8.34,12.724,54145.0
605208.SH,4.95,7.588000000000001,54136.0
002753.SZ,4.71,6.614000000000001,54060.0
600791.SH,3.386,4.002,54027.0
600776.SH,10.5,14.7,53960.0
600755.SH,7.18,9.58,53937.0
600694.SH,14.0,21.59,53889.0
002731.SZ,8.11,11.666,53874.0
300848.SZ,12.01,18.378,53867.0
002942.SZ,10.05,15.102,53856.0
002407.SZ,10.32,15.858,53856.0
603955.SH,9.39,14.234,53848.0
002683.SZ,14.39,22.186,53820.0
601789.SH,3.21,4.734,53803.0
600444.SH,8.79,13.434,53788.0
600182.SH,13.876,15.054,53787.0
002196.SZ,4.0,5.912,53750.0
300694.SZ,9.712,13.33,53712.0
300708.SZ,9.878,11.626000000000001,53705.0
301399.SZ,20.06,30.747999999999998,53704.0
002120.SZ,5.82,15.19,53694.0
002774.SZ,4.68,7.188,53676.0
000007.SZ,3.48,5.32,53669.0
300581.SZ,5.76,8.748,53630.0
301133.SZ,23.741999999999997,33.87,53628.0
300482.SZ,24.668,27.366,53609.0
002908.SZ,7.47,10.836,53599.0
300387.SZ,4.6,6.886,53599.0
600071.SH,17.678,25.99,53580.0
300610.SZ,6.5,9.684000000000001,53550.0
002100.SZ,7.102,8.626000000000001,53504.0
001210.SZ,11.14,29.0,53489.0
300963.SZ,7.12,20.6,53480.0
002117.SZ,9.49,10.719999999999999,53476.0
002548.SZ,3.32,5.08,53277.0
300793.SZ,10.76,16.088,53268.0
603755.SH,15.08,48.69,53262.0
002572.SZ,16.492,19.856,53250.0
603638.SH,14.994,21.05,53167.0
600521.SH,11.3,24.07,53152.0
600295.SH,8.71,17.07,53124.0
002700.SZ,5.388,5.784,53123.0
600455.SH,13.22,19.776,53100.0
600705.SH,3.3280000000000003,5.76,53090.0
300449.SZ,3.27,5.002,53070.0
000839.SZ,1.946,2.318,53070.0
002998.SZ,6.35,7.15,53057.0
000039.SZ,6.38,9.78,53040.0
002251.SZ,2.43,3.502,53019.0
002043.SZ,12.118,17.59,53007.0
600228.SH,4.7,6.946,53000.0
002151.SZ,21.28,31.912,52992.0
300106.SZ,5.15,7.866,52962.0
002793.SZ,3.65,5.569999999999999,52962.0
300346.SZ,17.55,40.0,52920.0
603138.SH,9.08,13.048000000000002,52910.0
000838.SZ,2.23,3.24,52864.0
603991.SH,32.06,39.12,52859.0
603883.SH,22.98,34.992,52847.0
603159.SH,11.142,12.864,52823.0
601939.SH,5.917999999999999,6.991999999999999,52744.0
600855.SH,6.41,9.554,52728.0
601518.SH,2.44,2.8200000000000003,52728.0
000830.SZ,10.052,11.254,52720.0
002045.SZ,15.988,18.044,52718.0
002921.SZ,8.16,12.256,52704.0
600137.SH,11.938,13.956,52668.0
002139.SZ,6.5,13.39,52632.0
301193.SZ,11.84,39.18,52584.0
002408.SZ,3.92,5.9719999999999995,52530.0
000983.SZ,8.07,11.586,52521.0
603568.SH,14.58,22.28,52360.0
600539.SH,3.4,5.16,52332.0
301160.SZ,28.0,42.464,52290.0
002161.SZ,4.098,4.756,52288.0
002165.SZ,2.52,3.768,52272.0
300131.SZ,3.55,5.382,52266.0
000969.SZ,7.75,9.97,52212.0
002803.SZ,19.834,22.311999999999998,52184.0
600986.SH,3.58,5.308,52173.0
002915.SZ,12.002,17.586000000000002,52157.0
000790.SZ,3.6479999999999997,4.146,52151.0
002990.SZ,17.69,26.938000000000002,52136.0
300513.SZ,6.91,10.474,52128.0
300183.SZ,8.71,13.078,52098.0
600269.SH,3.32,5.05,52073.0
300509.SZ,3.49,5.122,52052.0
300523.SZ,15.59,22.286,52032.0
301131.SZ,32.912,38.924,52012.0
605069.SH,4.66,13.67,52002.0
002193.SZ,3.13,4.7379999999999995,51997.0
000058.SZ,6.109999999999999,9.35,51963.0
600803.SH,16.336,21.56,51934.0
002853.SZ,6.63,9.928,51900.0
600863.SH,3.25,4.94,51883.0
000863.SZ,2.54,3.7439999999999998,51876.0
300004.SZ,4.224,4.768000000000001,51866.0
300340.SZ,6.09,9.054,51824.0
002136.SZ,6.95,10.47,51766.0
300877.SZ,12.382,14.414000000000001,51714.0
000430.SZ,4.51,6.545999999999999,51714.0
300478.SZ,6.81,10.09,51684.0
001260.SZ,21.686,35.69,51650.0
300234.SZ,3.02,5.96,51636.0
002733.SZ,9.77,14.438,51612.0
603041.SH,7.68,13.72,51610.0
300410.SZ,4.15,12.01,51600.0
300007.SZ,18.032,20.046,51549.0
002671.SZ,3.04,4.5760000000000005,51496.0
300923.SZ,11.77,17.706,51492.0
600386.SH,2.58,3.82,51471.0
600123.SH,8.04,12.006,51460.0
603020.SH,5.71,8.644,51450.0
001228.SZ,18.7,27.96,51410.0
605033.SH,12.442,14.283999999999999,51373.0
600351.SH,6.006,8.87,51347.0
603217.SH,11.6,17.056,51342.0
600025.SH,6.62,10.02,51340.0
601956.SH,3.66,5.454000000000001,51324.0
300741.SZ,14.84,20.604,51322.0
600748.SH,3.24,3.7600000000000002,51280.0
600283.SH,13.148,18.5,51216.0
603380.SH,20.810000000000002,27.05,51198.0
002492.SZ,4.3660000000000005,5.072,51164.0
603236.SH,30.2,130.25,51150.0
002550.SZ,4.924,5.892,51132.0
601633.SH,22.964,29.232,51118.0
603655.SH,10.94,33.49,51051.0
000009.SZ,10.508,11.803999999999998,50981.0
600973.SH,3.832,4.314,50978.0
601825.SH,5.43,8.2,50968.0
002068.SZ,6.02,17.4,50962.0
600163.SH,3.35,4.874,50958.0
002518.SZ,17.3,26.204,50958.0
000533.SZ,3.9379999999999997,4.353999999999999,50936.0
002657.SZ,10.48,15.688,50920.0
000595.SZ,3.2,4.824,50856.0
603815.SH,6.938000000000001,8.066,50849.0
002365.SZ,5.56,8.384,50836.0
688009.SH,5.096,6.65,50832.0
603650.SH,20.61,44.01,50832.0
002015.SZ,7.62,10.852,50828.0
603280.SH,24.86,27.93,50823.0
300408.SZ,29.732,32.366,50812.0
300423.SZ,4.29,6.292,50794.0
600348.SH,7.43,11.022,50786.0
300071.SZ,1.89,2.762,50784.0
300328.SZ,4.688,5.406,50784.0
300147.SZ,3.7119999999999997,4.3740000000000006,50766.0
605158.SH,6.848,7.632,50718.0
600292.SH,4.869999999999999,5.47,50696.0
300464.SZ,3.05,7.24,50685.0
301097.SZ,29.42,44.532000000000004,50655.0
600545.SH,1.54,2.284,50622.0
300673.SZ,9.48,13.76,50610.0
300696.SZ,9.7,14.352,50573.0
000795.SZ,4.01,8.05,50547.0
002501.SZ,0.89,1.334,50535.0
002563.SZ,5.6659999999999995,6.522,50530.0
300912.SZ,17.716,22.073999999999998,50512.0
600673.SH,6.09,9.138,50512.0
300011.SZ,5.26,6.64,50464.0
300817.SZ,8.2,21.66,50457.0
002649.SZ,7.56,11.379999999999999,50424.0
002547.SZ,2.91,4.282,50421.0
300930.SZ,12.5,33.05,50400.0
000883.SZ,4.04,6.08,50388.0
300872.SZ,10.602,12.204,50376.0
000859.SZ,3.686,4.292,50271.0
300261.SZ,4.68,6.42,50268.0
601579.SH,7.97,11.768,50250.0
600997.SH,5.81,8.73,50224.0
002031.SZ,2.942,4.91,50210.0
300961.SZ,5.85,8.69,50150.0
002765.SZ,3.56,9.91,50120.0
300318.SZ,3.73,5.59,50116.0
601139.SH,6.72,7.1,50101.0
000703.SZ,6.702,7.2540000000000004,50064.0
300099.SZ,4.494,5.198,50064.0
603088.SH,5.48,8.072000000000001,50050.0
300196.SZ,7.82,16.64,50038.0
002730.SZ,5.36,8.030000000000001,50034.0
603678.SH,16.7,23.176,50032.0
301328.SZ,28.69,43.152,50014.0
603238.SH,9.924,11.328,50011.0
600536.SH,24.0,35.4,49979.0
300347.SZ,37.24,54.611999999999995,49972.0
002413.SZ,3.844,4.558,49962.0
603557.SH,1.26,3.49,49959.0
000415.SZ,2.23,2.86,49956.0
002012.SZ,3.14,4.524,49926.0
300369.SZ,5.12,7.576,49920.0
605122.SH,8.33,12.094,49920.0
000751.SZ,2.36,3.52,49914.0
000159.SZ,3.78,5.636,49896.0
003012.SZ,7.75,12.39,49892.0
605169.SH,7.71,8.73,49888.0
300753.SZ,8.59,12.27,49880.0
300827.SZ,19.02,73.54,49868.0
600080.SH,4.96,7.18,49848.0
002221.SZ,9.112,11.32,49832.0
603039.SH,30.44,42.384,49792.0
601328.SH,4.74,7.11,49770.0
603912.SH,5.4,7.872000000000001,49765.0
300457.SZ,20.156,31.85,49742.0
300334.SZ,7.026,7.968,49742.0
600096.SH,14.11,24.38,49700.0
605151.SH,12.78,17.628,49686.0
601958.SH,8.31,12.378,49680.0
300062.SZ,4.368,5.066,49658.0
600548.SH,9.026,9.532,49634.0
300081.SZ,6.832,8.114,49595.0
002098.SZ,4.11,7.33,49572.0
301032.SZ,5.03,7.454000000000001,49500.0
002631.SZ,4.218,4.8759999999999994,49453.0
300703.SZ,6.37,9.478,49452.0
605111.SH,26.48,39.724000000000004,49432.0
600865.SH,6.396,7.321999999999999,49425.0
002714.SZ,31.51,47.006,49414.0
301079.SZ,7.9,11.45,49392.0
002738.SZ,26.65,39.599999999999994,49321.0
600107.SH,3.18,4.736000000000001,49298.0
600255.SH,1.44,2.004,49274.0
002629.SZ,2.07,3.034,49266.0
603150.SH,25.342,27.508,49262.0
600854.SH,3.28,4.804,49248.0
600130.SH,2.68,3.9880000000000004,49236.0
301180.SZ,12.5,14.780000000000001,49224.0
603908.SH,24.0,35.582,49200.0
300331.SZ,20.898,33.18,49182.0
600050.SH,4.868,5.312,49173.0
002335.SZ,18.43,25.503999999999998,49140.0
301269.SZ,87.6,140.0,49114.0
300160.SZ,3.78,5.584,49104.0
002597.SZ,15.88,23.328,49104.0
603386.SH,9.616,12.008000000000001,49050.0
002639.SZ,5.16,6.892,49022.0
603606.SH,32.68,70.09,49020.0
601975.SH,2.65,3.868,49010.0
300353.SZ,9.072,14.96,48985.0
600562.SH,9.83,14.66,48985.0
600171.SH,10.4,23.4,48960.0
301066.SZ,11.998000000000001,14.442,48948.0
300997.SZ,10.3,14.916,48888.0
300428.SZ,13.2,34.69,48825.0
600128.SH,5.69,8.478,48825.0
603616.SH,2.78,3.942,48824.0
600538.SH,3.48,5.18,48790.0
300335.SZ,3.3,4.896,48783.0
600674.SH,12.12,18.06,48708.0
000818.SZ,20.01,29.122,48706.0
301338.SZ,20.0,63.3,48700.0
000931.SZ,4.012,4.704,48671.0
300360.SZ,15.681999999999999,18.494,48670.0
002487.SZ,16.6,47.28,48660.0
600508.SH,14.122,14.797999999999998,48629.0
600663.SH,8.406,9.082,48614.0
300702.SZ,13.16,19.491999999999997,48600.0
600992.SH,10.0,26.6,48600.0
002530.SZ,5.6,8.27,48594.0
001231.SZ,11.3,16.756,48576.0
600618.SH,6.71,9.886,48574.0
000665.SZ,3.25,4.83,48506.0
300768.SZ,17.232,19.695999999999998,48468.0
002057.SZ,5.78,8.42,48440.0
000513.SZ,33.76,35.53,48436.0
300833.SZ,96.02000000000001,104.18,48431.0
688016.SH,155.538,177.252,48387.0
600805.SH,4.48,6.28,48385.0
002481.SZ,3.38,4.604,48380.0
603686.SH,9.914,10.852,48372.0
301217.SZ,7.63,10.734,48339.0
603399.SH,5.39,7.75,48285.0
002149.SZ,10.47,15.198,48260.0
603126.SH,5.9879999999999995,8.081999999999999,48247.0
600708.SH,2.0,2.26,48240.0
605099.SH,16.08,23.456,48236.0
301310.SZ,28.38,37.61,48230.0
301018.SZ,15.28,22.418,48230.0
002204.SZ,3.4,4.9,48216.0
000868.SZ,3.25,4.814,48199.0
300651.SZ,10.39,14.826,48192.0
301165.SZ,42.42,67.83,48149.0
300993.SZ,8.28,12.036,48120.0
600977.SH,12.416,19.92,48089.0
300265.SZ,6.108,7.215999999999999,48068.0
601838.SH,10.87,16.15,48048.0
300174.SZ,11.4,16.1,48024.0
603165.SH,11.741999999999999,16.68,48015.0
300557.SZ,25.009999999999998,29.82,47992.0
002027.SZ,6.44,6.87,47964.0
603096.SH,12.3,17.684,47952.0
603214.SH,9.75,14.254000000000001,47940.0
301337.SZ,32.576,38.182,47922.0
000035.SZ,4.382,6.02,47919.0
002432.SZ,33.36,49.736,47908.0
300587.SZ,3.17,14.0,47880.0
300750.SZ,142.61,209.96200000000002,47873.0
002393.SZ,23.688,25.744,47824.0
002588.SZ,4.85,7.17,47792.0
300706.SZ,24.619999999999997,27.990000000000002,47745.0
000911.SZ,5.66,8.116,47696.0
002457.SZ,8.716,12.79,47674.0
002647.SZ,3.6,5.244,47644.0
600721.SH,7.184,11.21,47640.0
002003.SZ,8.69,12.83,47610.0
000929.SZ,5.0,13.39,47600.0
601061.SH,8.2,9.059999999999999,47561.0
003009.SZ,42.086,59.31,47560.0
600051.SH,5.508,6.176,47534.0
605377.SH,19.262,20.704,47520.0
603535.SH,15.336,18.172,47500.0
002694.SZ,4.99,8.39,47498.0
002160.SZ,2.67,3.906,47498.0
301158.SZ,9.69,14.094,47483.0
002613.SZ,3.4819999999999998,4.064,47470.0
002282.SZ,4.74,9.7,47460.0
002601.SZ,15.57,22.98,47424.0
002959.SZ,66.788,97.7,47408.0
300246.SZ,5.45,7.922000000000001,47397.0
300941.SZ,23.328000000000003,37.2,47394.0
300772.SZ,7.08,16.9,47376.0
000333.SZ,49.02,72.68,47320.0
301151.SZ,19.808,31.73,47306.0
000607.SZ,3.0,4.332,47286.0
600368.SH,3.732,4.054,47282.0
002960.SZ,10.68,15.106,47244.0
600361.SH,3.34,4.624,47242.0
002907.SZ,12.620000000000001,14.76,47230.0
002912.SZ,17.92,24.284000000000002,47190.0
601965.SH,19.628,21.752,47168.0
300940.SZ,14.022,15.974,47094.0
301360.SZ,37.88,54.904,47086.0
300774.SZ,6.3,9.14,47084.0
300629.SZ,13.15,19.106,47044.0
002800.SZ,14.392,18.044,47042.0
002046.SZ,7.59,13.15,47029.0
301063.SZ,11.36,16.534,46992.0
003003.SZ,6.15,12.42,46980.0
001286.SZ,7.51,10.863999999999999,46949.0
603689.SH,7.848,9.75,46902.0
301282.SZ,11.9,36.21,46872.0
301149.SZ,8.04,11.767999999999999,46872.0
600720.SH,8.07,11.172,46863.0
300632.SZ,7.04,14.08,46860.0
300153.SZ,6.914,10.7,46860.0
002675.SZ,13.914000000000001,18.276,46838.0
600487.SH,10.48,14.752,46835.0
601366.SH,3.54,5.172,46812.0
300507.SZ,3.94,5.612,46805.0
600202.SH,4.162,4.884,46792.0
603939.SH,30.93,66.5,46752.0
002783.SZ,7.598,8.696,46742.0
603610.SH,8.7,12.764,46740.0
300278.SZ,2.37,3.378,46731.0
301313.SZ,16.93,24.439999999999998,46728.0
300745.SZ,13.49,51.23,46694.0
002228.SZ,2.54,2.8400000000000003,46662.0
300693.SZ,22.9,33.111999999999995,46655.0
002719.SZ,5.1,7.43,46648.0
002984.SZ,29.246000000000002,33.762,46645.0
002928.SZ,4.84,13.84,46556.0
002702.SZ,3.54,4.9239999999999995,46530.0
600268.SH,5.03,8.75,46530.0
600408.SH,1.44,2.1079999999999997,46498.0
000788.SZ,4.23,5.726,46492.0
002485.SZ,3.448,5.38,46482.0
300019.SZ,11.35,16.156,46464.0
605081.SH,8.52,21.35,46449.0
688011.SH,11.08,29.42,46440.0
002785.SZ,18.42,27.006,46440.0
002863.SZ,4.122,4.804,46392.0
300976.SZ,28.59,58.09,46376.0
600698.SH,3.32,4.811999999999999,46354.0
600657.SH,3.52,4.06,46236.0
300800.SZ,7.85,11.07,46228.0
002549.SZ,5.48,7.8740000000000006,46228.0
601882.SH,20.6,27.544,46224.0
000738.SZ,13.88,26.9,46224.0
002141.SZ,0.78,4.76,46152.0
002718.SZ,10.32,12.129999999999999,46152.0
002836.SZ,4.45,11.36,46144.0
300613.SZ,25.1,36.394,46137.0
300897.SZ,19.04,27.78,46124.0
000429.SZ,7.3,10.69,46104.0
002722.SZ,9.48,13.368,46095.0
601126.SH,12.21,17.9,46089.0
000990.SZ,6.07,8.368,46084.0
000573.SZ,2.06,2.988,46075.0
300883.SZ,4.746,5.542,46056.0
603365.SH,13.11,19.17,46056.0
603730.SH,16.096,17.878,46052.0
601118.SH,4.436,4.704000000000001,46042.0
000005.SZ,0.63,0.892,46023.0
600158.SH,8.794,12.49,46011.0
600452.SH,10.39,15.110000000000001,45984.0
601618.SH,3.27,4.63,45976.0
300451.SZ,3.54,5.148,45966.0
600549.SH,14.04,20.082,45937.0
601608.SH,3.694,4.302,45931.0
603385.SH,4.45,6.426,45920.0
002879.SZ,9.97,14.014000000000001,45900.0
603936.SH,5.54,7.506,45900.0
301197.SZ,9.16,12.696,45889.0
600785.SH,12.68,18.53,45864.0
600926.SH,9.59,14.0,45864.0
300223.SZ,43.47,57.134,45862.0
300164.SZ,4.298,6.11,45854.0
000831.SZ,20.55,29.83,45840.0
000826.SZ,1.81,2.462,45816.0
601398.SH,4.538,5.312,45803.0
600797.SH,4.05,5.854,45756.0
601609.SH,4.82,6.74,45747.0
000539.SZ,5.818,6.542,45674.0
001234.SZ,12.53,18.003999999999998,45662.0
601606.SH,12.34,13.629999999999999,45624.0
300667.SZ,16.278,18.433999999999997,45608.0
300263.SZ,5.506,6.4719999999999995,45588.0
600550.SH,3.24,4.542,45584.0
001360.SZ,10.1,14.3,45540.0
000761.SZ,3.184,4.44,45529.0
601658.SH,4.586,5.97,45516.0
301266.SZ,30.5,42.452,45504.0
600219.SH,2.74,3.99,45500.0
600617.SH,2.85,4.67,45500.0
002478.SZ,5.859999999999999,6.49,45499.0
603339.SH,7.82,11.108,45466.0
002951.SZ,4.94,6.878,45450.0
300385.SZ,3.34,4.792,45448.0
605399.SH,8.99,42.25,45399.0
600619.SH,6.388,9.1,45376.0
605028.SH,19.552,22.116,45366.0
300443.SZ,15.7,22.08,45360.0
002933.SZ,20.33,29.118,45325.0
003020.SZ,16.5,23.698,45300.0
600753.SH,5.08,7.03,45276.0
002402.SZ,8.91,12.73,45248.0
300370.SZ,1.59,2.306,45216.0
000610.SZ,10.36,15.044,45216.0
600620.SH,4.63,6.462,45150.0
002064.SZ,5.82,8.46,45144.0
600316.SH,13.82,20.012,45144.0
001979.SZ,7.56,10.608,45144.0
603056.SH,14.754000000000001,16.858,45136.0
605369.SH,35.78,52.022,45090.0
002358.SZ,2.81,3.93,45085.0
600568.SH,1.13,1.6159999999999999,45084.0
300170.SZ,4.9,6.942,45084.0
002102.SZ,1.93,2.774,45066.0
002025.SZ,32.33,46.298,45060.0
002491.SZ,3.48,5.02,45059.0
002978.SZ,24.01,34.906000000000006,45059.0
301136.SZ,7.18,20.0,45036.0
603299.SH,7.03,11.59,45014.0
001914.SZ,9.6,11.02,45006.0
002164.SZ,3.42,4.828,44968.0
002389.SZ,11.76,16.948,44965.0
300453.SZ,5.03,7.2700000000000005,44946.0
601827.SH,6.932,7.916,44930.0
300955.SZ,10.32,14.21,44928.0
300439.SZ,7.46,10.766,44890.0
002245.SZ,5.5,15.7,44888.0
300962.SZ,10.97,15.674,44863.0
300054.SZ,21.573999999999998,29.5,44832.0
300179.SZ,5.37,14.55,44826.0
002399.SZ,6.94,14.2,44784.0
002268.SZ,14.49,20.212,44781.0
300527.SZ,7.026,9.9,44776.0
002571.SZ,3.48,5.008,44772.0
003028.SZ,36.06,41.92,44760.0
605598.SH,31.252,56.35,44757.0
603348.SH,21.0,30.46,44744.0
603855.SH,15.72,21.212,44730.0
300648.SZ,14.0,20.154,44730.0
603608.SH,3.222,5.7780000000000005,44697.0
600879.SH,7.354,7.922000000000001,44696.0
300420.SZ,1.99,2.854,44678.0
601616.SH,2.28,3.222,44676.0
603982.SH,8.13,11.366,44649.0
600603.SH,6.378,7.7940000000000005,44649.0
600161.SH,26.416,30.272000000000002,44625.0
603416.SH,21.55,52.55,44620.0
003011.SZ,11.27,16.23,44616.0
301155.SZ,34.31,47.404,44602.0
000881.SZ,5.0,6.64,44600.0
603922.SH,22.058,25.573999999999998,44554.0
000901.SZ,8.176,10.99,44509.0
002585.SZ,4.85,6.928,44496.0
600559.SH,15.62,38.13,44480.0
300454.SZ,51.59,73.97200000000001,44479.0
000728.SZ,6.684,7.106,44468.0
002991.SZ,69.01,75.51,44462.0
601969.SH,4.92,8.2,44457.0
301181.SZ,16.07,23.14,44454.0
300258.SZ,7.58,10.943999999999999,44409.0
600736.SH,4.248,5.024,44402.0
300036.SZ,12.5,17.7,44400.0
002415.SZ,33.878,47.99,44397.0
002488.SZ,5.03,5.85,44378.0
603966.SH,5.8,15.76,44376.0
002480.SZ,3.59,4.1,44376.0
000880.SZ,9.834,10.911999999999999,44366.0
600522.SH,10.66,15.388,44361.0
002224.SZ,4.658,5.132,44327.0
603529.SH,24.25,34.4,44321.0
002011.SZ,11.052,12.304,44317.0
601077.SH,3.52,5.08,44304.0
301195.SZ,28.6,41.08,44200.0
002425.SZ,2.35,3.3739999999999997,44200.0
600623.SH,5.01,7.23,44178.0
000912.SZ,3.12,4.32,44160.0
301157.SZ,24.22,34.775999999999996,44157.0
002940.SZ,12.25,37.1,44145.0
300022.SZ,3.676,4.132,44137.0
600237.SH,5.156,6.022,44115.0
300566.SZ,10.19,30.55,44100.0
000811.SZ,12.742,18.28,44094.0
600338.SH,7.21,26.59,44022.0
002067.SZ,2.652,2.934,44019.0
600613.SH,5.778,6.7059999999999995,44002.0
300777.SZ,18.0,25.94,44000.0
603698.SH,13.014,17.31,43989.0
600802.SH,2.86,4.084,43974.0
