,ts_code,symbol,name,area,industry,list_date
461,001225.SZ,001225,和泰机电,浙江,专用机械,20230222
462,001226.SZ,001226,拓山重工,安徽,工程机械,20220622
463,001227.SZ,001227,兰州银行,甘肃,银行,20220117
464,001228.SZ,001228,永泰运,浙江,仓储物流,20220429
465,001229.SZ,001229,魅视科技,广东,IT设备,20220808
466,001230.SZ,001230,劲旅环境,安徽,环境保护,20220715
467,001231.SZ,001231,农心科技,陕西,农药化肥,20220819
468,001234.SZ,001234,泰慕士,江苏,服饰,20220111
469,001236.SZ,001236,弘业期货,江苏,多元金融,20220805
470,001238.SZ,001238,浙江正特,浙江,家居用品,20220919
471,001255.SZ,001255,博菲电气,浙江,化工原料,20220930
472,001256.SZ,001256,炜冈科技,浙江,轻工机械,20221205
473,001258.SZ,001258,立新能源,新疆,新型电力,20220727
474,001259.SZ,001259,利仁科技,北京,家用电器,20220831
475,001260.SZ,001260,坤泰股份,山东,汽车配件,20230216
476,001266.SZ,001266,宏英智能,上海,电器仪表,20220228
477,001267.SZ,001267,汇绿生态,湖北,建筑工程,20211117
478,001268.SZ,001268,联合精密,广东,机械基件,20220630
479,001269.SZ,001269,欧晶科技,内蒙,矿物制品,20220930
480,001270.SZ,001270,铖昌科技,浙江,半导体,20220606
481,001278.SZ,001278,一彬科技,浙江,汽车配件,20230308
482,001282.SZ,001282,三联锻造,安徽,汽车配件,20230524
483,001283.SZ,001283,豪鹏科技,深圳,电气设备,20220905
484,001286.SZ,001286,陕西能源,陕西,火力发电,20230410
485,001287.SZ,001287,中电港,深圳,元器件,20230410
486,001288.SZ,001288,运机集团,四川,专用机械,20211101
487,001289.SZ,001289,龙源电力,北京,新型电力,20220124
488,001296.SZ,001296,长江材料,重庆,其他建材,20211224
489,001298.SZ,001298,好上好,深圳,元器件,20221031
490,001299.SZ,001299,美能能源,陕西,供气供热,20221031
491,001300.SZ,001300,三柏硕,山东,文教休闲,20221019
492,001301.SZ,001301,尚太科技,河北,电气设备,20221228
493,001308.SZ,001308,康冠科技,深圳,元器件,20220318
494,001309.SZ,001309,德明利,深圳,半导体,20220701
495,001311.SZ,001311,多利科技,安徽,汽车配件,20230227
496,001313.SZ,001313,粤海饲料,广东,饲料,20220216
497,001314.SZ,001314,亿道信息,深圳,元器件,20230214
498,001316.SZ,001316,润贝航科,深圳,批发业,20220624
499,001317.SZ,001317,三羊马,重庆,仓储物流,20211130
500,001318.SZ,001318,阳光乳业,江西,乳制品,20220520
501,001319.SZ,001319,铭科精技,广东,汽车配件,20220512
502,001322.SZ,001322,箭牌家居,广东,家居用品,20221026
503,001323.SZ,001323,慕思股份,广东,家居用品,20220623
504,001324.SZ,001324,长青科技,江苏,运输设备,20230522
505,001328.SZ,001328,登康口腔,重庆,日用化工,20230410
506,001330.SZ,001330,博纳影业,新疆,影视音像,20220818
507,001331.SZ,001331,胜通能源,山东,仓储物流,20220908
508,001332.SZ,001332,锡装股份,江苏,专用机械,20220920
509,001333.SZ,001333,光华股份,浙江,化工原料,20221208
510,001336.SZ,001336,楚环科技,浙江,专用机械,20220725
511,001337.SZ,001337,四川黄金,四川,黄金,20230303
512,001338.SZ,001338,永顺泰,广东,啤酒,20221116
513,001339.SZ,001339,智微智能,深圳,IT设备,20220815
514,001360.SZ,001360,南矿集团,江西,工程机械,20230410
515,001366.SZ,001366,播恩集团,江西,饲料,20230307
516,001367.SZ,001367,海森药业,浙江,化学制药,20230410
517,001368.SZ,001368,通达创智,福建,文教休闲,20230313
518,001373.SZ,001373,C翔腾,江苏,元器件,20230601
519,001380.SZ,001380,华纬科技,浙江,汽车配件,20230516
520,001696.SZ,001696,宗申动力,重庆,摩托车,19970306
521,001872.SZ,001872,招商港口,深圳,港口,19930505
522,001896.SZ,001896,豫能控股,河南,火力发电,19980122
523,001914.SZ,001914,招商积余,深圳,房产服务,19940928
524,001965.SZ,001965,招商公路,天津,路桥,20171225
525,001979.SZ,001979,招商蛇口,深圳,全国地产,20151230
526,002001.SZ,002001,新和成,浙江,化学制药,20040625
527,002002.SZ,002002,鸿达兴业,江苏,化工原料,20040625
528,002003.SZ,002003,伟星股份,浙江,服饰,20040625
529,002004.SZ,002004,华邦健康,重庆,农药化肥,20040625
530,002005.SZ,002005,ST德豪,安徽,家用电器,20040625
531,002006.SZ,002006,精工科技,浙江,专用机械,20040625
532,002007.SZ,002007,华兰生物,河南,生物制药,20040625
533,002008.SZ,002008,大族激光,深圳,专用机械,20040625
534,002009.SZ,002009,天奇股份,江苏,工程机械,20040629
535,002010.SZ,002010,传化智联,浙江,仓储物流,20040629
536,002011.SZ,002011,盾安环境,浙江,家用电器,20040705
537,002012.SZ,002012,凯恩股份,浙江,造纸,20040705
538,002014.SZ,002014,永新股份,安徽,塑料,20040708
539,002015.SZ,002015,协鑫能科,江苏,新型电力,20040708
540,002016.SZ,002016,世荣兆业,广东,区域地产,20040708
541,002017.SZ,002017,东信和平,广东,通信设备,20040713
542,002019.SZ,002019,亿帆医药,浙江,化学制药,20040713
543,002020.SZ,002020,京新药业,浙江,化学制药,20040715
544,002021.SZ,002021,*ST中捷,浙江,纺织机械,20040715
545,002022.SZ,002022,科华生物,上海,医疗保健,20040721
546,002023.SZ,002023,海特高新,四川,航空,20040721
547,002024.SZ,002024,ST易购,江苏,电器连锁,20040721
548,002025.SZ,002025,航天电器,贵州,元器件,20040726
549,002026.SZ,002026,山东威达,山东,机械基件,20040727
550,002027.SZ,002027,分众传媒,广东,广告包装,20040804
551,002028.SZ,002028,思源电气,上海,电气设备,20040805
552,002029.SZ,002029,七匹狼,福建,服饰,20040806
553,002030.SZ,002030,达安基因,广东,医疗保健,20040809
554,002031.SZ,002031,巨轮智能,广东,汽车配件,20040816
555,002032.SZ,002032,苏泊尔,浙江,家用电器,20040817
556,002033.SZ,002033,丽江股份,云南,旅游景点,20040825
557,002034.SZ,002034,旺能环境,浙江,环境保护,20040826
558,002035.SZ,002035,华帝股份,广东,家用电器,20040901
559,002036.SZ,002036,联创电子,江西,元器件,20040903
560,002037.SZ,002037,保利联合,贵州,化工原料,20040908
561,002038.SZ,002038,双鹭药业,北京,生物制药,20040909
562,002039.SZ,002039,黔源电力,贵州,水力发电,20050303
563,002040.SZ,002040,南京港,江苏,港口,20050325
564,002041.SZ,002041,登海种业,山东,种植业,20050418
565,002042.SZ,002042,华孚时尚,安徽,纺织,20050427
566,002043.SZ,002043,兔宝宝,浙江,其他建材,20050510
567,002044.SZ,002044,美年健康,江苏,医疗保健,20050518
568,002045.SZ,002045,国光电器,广东,元器件,20050523
569,002046.SZ,002046,国机精工,河南,机械基件,20050526
570,002047.SZ,002047,宝鹰股份,深圳,装修装饰,20050531
571,002048.SZ,002048,宁波华翔,浙江,汽车配件,20050603
572,002049.SZ,002049,紫光国微,河北,半导体,20050606
573,002050.SZ,002050,三花智控,浙江,家用电器,20050607
574,002051.SZ,002051,中工国际,北京,建筑工程,20060619
575,002052.SZ,002052,ST同洲,深圳,电气设备,20060627
576,002053.SZ,002053,云南能投,云南,食品,20060627
577,002054.SZ,002054,德美化工,广东,染料涂料,20060725
578,002055.SZ,002055,得润电子,深圳,元器件,20060725
579,002056.SZ,002056,横店东磁,浙江,矿物制品,20060802
580,002057.SZ,002057,中钢天源,安徽,矿物制品,20060802
581,002058.SZ,002058,威尔泰,上海,电器仪表,20060802
582,002059.SZ,002059,云南旅游,云南,旅游景点,20060810
583,002060.SZ,002060,粤水电,广东,建筑工程,20060810
584,002061.SZ,002061,浙江交科,浙江,建筑工程,20060816
585,002062.SZ,002062,宏润建设,浙江,建筑工程,20060816
586,002063.SZ,002063,远光软件,广东,软件服务,20060823
587,002064.SZ,002064,华峰化学,浙江,化纤,20060823
588,002065.SZ,002065,东华软件,北京,软件服务,20060823
589,002066.SZ,002066,瑞泰科技,北京,其他建材,20060823
590,002067.SZ,002067,景兴纸业,浙江,造纸,20060915
591,002068.SZ,002068,黑猫股份,江西,化工原料,20060915
592,002069.SZ,002069,獐子岛,辽宁,渔业,20060928
593,002072.SZ,002072,凯瑞德,湖北,商贸代理,20061018
594,002073.SZ,002073,软控股份,山东,专用机械,20061018
595,002074.SZ,002074,国轩高科,安徽,电气设备,20061018
596,002075.SZ,002075,沙钢股份,江苏,特种钢,20061025
597,002076.SZ,002076,雪莱特,广东,家用电器,20061025
598,002077.SZ,002077,大港股份,江苏,半导体,20061116
599,002078.SZ,002078,太阳纸业,山东,造纸,20061116
600,002079.SZ,002079,苏州固锝,江苏,半导体,20061116
601,002080.SZ,002080,中材科技,江苏,玻璃,20061120
602,002081.SZ,002081,金螳螂,江苏,装修装饰,20061120
603,002082.SZ,002082,万邦德,浙江,中成药,20061120
604,002083.SZ,002083,孚日股份,山东,纺织,20061124
605,002084.SZ,002084,海鸥住工,广东,家居用品,20061124
606,002085.SZ,002085,万丰奥威,浙江,汽车配件,20061128
607,002086.SZ,002086,*ST东洋,山东,医疗保健,20061128
608,002087.SZ,002087,*ST新纺,河南,纺织,20061130
609,002088.SZ,002088,鲁阳节能,山东,矿物制品,20061130
610,002089.SZ,002089,*ST新海,江苏,通信设备,20061130
611,002090.SZ,002090,金智科技,江苏,软件服务,20061208
612,002091.SZ,002091,江苏国泰,江苏,商贸代理,20061208
613,002092.SZ,002092,中泰化学,新疆,化工原料,20061208
614,002093.SZ,002093,国脉科技,福建,通信设备,20061215
615,002094.SZ,002094,青岛金王,山东,日用化工,20061215
616,002095.SZ,002095,生意宝,浙江,互联网,20061215
617,002096.SZ,002096,南岭民爆,湖南,化工原料,20061222
618,002097.SZ,002097,山河智能,湖南,工程机械,20061222
619,002098.SZ,002098,浔兴股份,福建,服饰,20061222
620,002099.SZ,002099,海翔药业,浙江,化学制药,20061226
621,002100.SZ,002100,天康生物,新疆,饲料,20061226
622,002101.SZ,002101,广东鸿图,广东,汽车配件,20061229
623,002102.SZ,002102,冠福股份,福建,化学制药,20061229
624,002103.SZ,002103,广博股份,浙江,文教休闲,20070110
625,002104.SZ,002104,恒宝股份,江苏,通信设备,20070110
626,002105.SZ,002105,信隆健康,深圳,摩托车,20070112
627,002106.SZ,002106,莱宝高科,深圳,元器件,20070112
628,002107.SZ,002107,沃华医药,山东,中成药,20070124
629,002108.SZ,002108,沧州明珠,河北,塑料,20070124
630,002109.SZ,002109,兴化股份,陕西,化工原料,20070126
631,002110.SZ,002110,三钢闽光,福建,普钢,20070126
632,002111.SZ,002111,威海广泰,山东,航空,20070126
633,002112.SZ,002112,三变科技,浙江,电气设备,20070208
634,002113.SZ,002113,*ST天润,湖南,互联网,20070208
635,002114.SZ,002114,罗平锌电,云南,铅锌,20070215
636,002115.SZ,002115,三维通信,浙江,互联网,20070215
637,002116.SZ,002116,中国海诚,上海,建筑工程,20070215
638,002117.SZ,002117,东港股份,山东,广告包装,20070302
639,002118.SZ,002118,*ST紫鑫,吉林,中成药,20070302
640,002119.SZ,002119,康强电子,浙江,半导体,20070302
641,002120.SZ,002120,韵达股份,浙江,仓储物流,20070306
642,002121.SZ,002121,科陆电子,深圳,电器仪表,20070306
643,002122.SZ,002122,天马股份,浙江,机械基件,20070328
644,002123.SZ,002123,梦网科技,辽宁,互联网,20070328
645,002124.SZ,002124,天邦食品,浙江,农业综合,20070403
646,002125.SZ,002125,湘潭电化,湖南,化工原料,20070403
647,002126.SZ,002126,银轮股份,浙江,汽车配件,20070418
648,002127.SZ,002127,南极电商,江苏,互联网,20070418
649,002128.SZ,002128,电投能源,内蒙,铝,20070418
650,002129.SZ,002129,TCL中环,天津,电气设备,20070420
651,002130.SZ,002130,沃尔核材,深圳,电气设备,20070420
652,002131.SZ,002131,利欧股份,浙江,互联网,20070427
653,002132.SZ,002132,恒星科技,河南,钢加工,20070427
654,002133.SZ,002133,广宇集团,浙江,全国地产,20070427
655,002134.SZ,002134,天津普林,天津,元器件,20070516
656,002135.SZ,002135,东南网架,浙江,钢加工,20070530
657,002136.SZ,002136,安纳达,安徽,化工原料,20070530
658,002137.SZ,002137,实益达,深圳,元器件,20070613
659,002138.SZ,002138,顺络电子,深圳,元器件,20070613
660,002139.SZ,002139,拓邦股份,深圳,元器件,20070629
661,002140.SZ,002140,东华科技,安徽,建筑工程,20070712
662,002141.SZ,002141,贤丰控股,广东,农业综合,20070720
663,002142.SZ,002142,宁波银行,浙江,银行,20070719
664,002144.SZ,002144,宏达高科,浙江,纺织,20070803
665,002145.SZ,002145,中核钛白,甘肃,化工原料,20070803
666,002146.SZ,002146,荣盛发展,河北,全国地产,20070808
667,002148.SZ,002148,北纬科技,北京,互联网,20070810
668,002149.SZ,002149,西部材料,陕西,小金属,20070810
669,002150.SZ,002150,通润装备,江苏,机械基件,20070810
670,002151.SZ,002151,北斗星通,北京,通信设备,20070813
671,002152.SZ,002152,广电运通,广东,IT设备,20070813
672,002153.SZ,002153,石基信息,北京,软件服务,20070813
673,002154.SZ,002154,报喜鸟,浙江,服饰,20070816
674,002155.SZ,002155,湖南黄金,湖南,黄金,20070816
675,002156.SZ,002156,通富微电,江苏,半导体,20070816
676,002157.SZ,002157,*ST正邦,江西,农业综合,20070817
677,002158.SZ,002158,汉钟精机,上海,工程机械,20070817
678,002159.SZ,002159,三特索道,湖北,旅游服务,20070817
679,002160.SZ,002160,常铝股份,江苏,铝,20070821
680,002161.SZ,002161,远望谷,深圳,通信设备,20070821
681,002162.SZ,002162,悦心健康,上海,陶瓷,20070823
682,002163.SZ,002163,海南发展,深圳,装修装饰,20070823
683,002164.SZ,002164,宁波东力,浙江,机械基件,20070823
684,002165.SZ,002165,红宝丽,江苏,化工原料,20070913
685,002166.SZ,002166,莱茵生物,广西,中成药,20070913
686,002167.SZ,002167,东方锆业,广东,小金属,20070913
687,002168.SZ,002168,惠程科技,深圳,互联网,20070919
688,002169.SZ,002169,智光电气,广东,电气设备,20070919
689,002170.SZ,002170,芭田股份,深圳,农药化肥,20070919
690,002171.SZ,002171,楚江新材,安徽,铜,20070921
691,002172.SZ,002172,澳洋健康,江苏,医疗保健,20070921
692,002173.SZ,002173,创新医疗,浙江,医疗保健,20070925
693,002174.SZ,002174,游族网络,福建,互联网,20070925
694,002175.SZ,002175,东方智造,广西,电器仪表,20071012
695,002176.SZ,002176,江特电机,江西,小金属,20071012
696,002177.SZ,002177,*ST御银,广东,其他商业,20071101
697,002178.SZ,002178,延华智能,上海,软件服务,20071101
698,002179.SZ,002179,中航光电,河南,元器件,20071101
699,002180.SZ,002180,纳思达,广东,IT设备,20071113
700,002181.SZ,002181,粤传媒,广东,出版业,20071116
701,002182.SZ,002182,云海金属,江苏,小金属,20071113
702,002183.SZ,002183,怡亚通,深圳,仓储物流,20071113
703,002184.SZ,002184,海得控制,上海,软件服务,20071116
704,002185.SZ,002185,华天科技,甘肃,半导体,20071120
705,002186.SZ,002186,全聚德,北京,酒店餐饮,20071120
706,002187.SZ,002187,广百股份,广东,百货,20071122
707,002188.SZ,002188,中天服务,浙江,房产服务,20071122
708,002189.SZ,002189,中光学,河南,元器件,20071203
709,002190.SZ,002190,成飞集成,四川,汽车配件,20071203
710,002191.SZ,002191,劲嘉股份,深圳,广告包装,20071205
711,002192.SZ,002192,融捷股份,广东,小金属,20071205
712,002193.SZ,002193,如意集团,山东,纺织,20071207
713,002194.SZ,002194,武汉凡谷,湖北,通信设备,20071207
714,002195.SZ,002195,二三四五,上海,软件服务,20071212
715,002196.SZ,002196,方正电机,浙江,纺织机械,20071212
716,002197.SZ,002197,证通电子,深圳,IT设备,20071218
717,002198.SZ,002198,嘉应制药,广东,中成药,20071218
718,002199.SZ,002199,东晶电子,浙江,元器件,20071221
719,002200.SZ,002200,ST交投,云南,建筑工程,20071221
720,002201.SZ,002201,正威新材,江苏,玻璃,20071226
721,002202.SZ,002202,金风科技,新疆,电气设备,20071226
722,002203.SZ,002203,海亮股份,浙江,铜,20080116
723,002204.SZ,002204,大连重工,辽宁,专用机械,20080116
724,002205.SZ,002205,国统股份,新疆,其他建材,20080123
725,002206.SZ,002206,海利得,浙江,化纤,20080123
726,002207.SZ,002207,准油股份,新疆,石油开采,20080128
727,002208.SZ,002208,合肥城建,安徽,区域地产,20080128
728,002209.SZ,002209,达意隆,广东,轻工机械,20080130
729,002210.SZ,002210,飞马国际,深圳,环境保护,20080130
730,002211.SZ,002211,ST宏达,上海,橡胶,20080201
731,002212.SZ,002212,天融信,广东,软件服务,20080201
732,002213.SZ,002213,大为股份,深圳,半导体,20080201
733,002214.SZ,002214,大立科技,浙江,电器仪表,20080218
734,002215.SZ,002215,诺普信,深圳,农药化肥,20080218
735,002216.SZ,002216,三全食品,河南,食品,20080220
736,002217.SZ,002217,合力泰,福建,元器件,20080220
737,002218.SZ,002218,拓日新能,深圳,电气设备,20080228
738,002219.SZ,002219,新里程,甘肃,医疗保健,20080306
739,002221.SZ,002221,东华能源,江苏,石油贸易,20080306
740,002222.SZ,002222,福晶科技,福建,元器件,20080319
741,002223.SZ,002223,鱼跃医疗,江苏,医疗保健,20080418
742,002224.SZ,002224,三力士,浙江,橡胶,20080425
743,002225.SZ,002225,濮耐股份,河南,其他建材,20080425
